ml;pH;sec;°C
0.799;6.102;120.6;22.4
0.806;6.163;121.7;22.4
0.814;6.223;122.8;22.4
0.822;6.235;124.0;22.4
0.829;6.205;125.1;22.4
0.837;6.084;126.3;22.4
0.844;6.028;127.4;22.4
0.852;6.050;128.6;22.4
0.860;6.087;129.7;22.4
0.867;6.148;130.8;22.4
0.875;6.146;132.0;22.4
0.882;6.108;133.1;22.4
0.890;6.047;134.3;22.4
0.898;5.965;135.4;22.4
0.905;5.917;136.5;22.4
0.913;5.955;137.7;22.4
0.921;6.024;138.8;22.4
0.928;6.082;140.0;22.4
0.936;6.017;141.1;22.4
0.943;5.944;142.2;22.4
0.951;5.885;143.4;22.4
0.959;5.916;144.5;22.4
0.966;6.009;145.7;22.4
0.974;6.018;146.8;22.4
0.981;5.935;147.9;22.4
0.989;5.844;149.1;22.4
0.997;5.812;150.2;22.4
1.004;5.842;151.4;22.4
1.012;5.903;152.5;22.4
1.020;5.954;153.7;22.4
1.027;5.908;154.8;22.4
1.035;5.843;155.9;22.4
1.042;5.769;157.1;22.4
1.050;5.738;158.2;22.4
1.058;5.755;159.4;22.4
1.065;5.837;160.5;22.4
1.073;5.874;161.6;22.4
1.080;5.796;162.8;22.4
1.088;5.703;163.9;22.4
1.096;5.681;165.1;22.4
1.103;5.714;166.2;22.4
1.111;5.775;167.3;22.4
1.119;5.792;168.5;22.4
1.126;5.785;169.6;22.4
1.134;5.667;170.8;22.4
1.141;5.606;171.9;22.4
1.149;5.591;173.1;22.4
1.157;5.631;174.2;22.4
1.164;5.718;175.3;22.4
1.172;5.695;176.5;22.4
1.179;5.642;177.6;22.4
1.187;5.544;178.8;22.4
1.195;5.516;179.9;22.4
1.202;5.587;181.0;22.4
1.210;5.624;182.2;22.4
1.217;5.594;183.3;22.4
1.225;5.511;184.5;22.4
1.233;5.436;185.6;22.4
1.240;5.464;186.7;22.4
1.248;5.543;187.9;22.4
1.256;5.515;189.0;22.4
1.263;5.415;190.2;22.4
1.271;5.358;191.3;22.4
1.278;5.334;192.5;22.4
1.286;5.370;193.6;22.4
1.294;5.402;194.7;22.4
1.301;5.421;195.9;22.4
1.309;5.394;197.0;22.4
1.316;5.327;198.2;22.4
1.324;5.206;199.3;22.4
1.332;5.213;200.4;22.4
1.339;5.223;201.6;22.4
1.347;5.275;202.7;22.4
1.355;5.273;203.9;22.4
1.362;5.206;205.0;22.4
1.370;5.097;206.1;22.4
1.377;5.037;207.3;22.4
1.385;5.015;208.4;22.4
1.393;5.024;209.6;22.4
1.400;5.059;210.7;22.4
1.402;5.060;211.1;22.4
1.404;5.064;211.5;22.4
1.406;5.047;211.9;22.4
1.406;5.047;211.9;22.4
1.408;5.030;212.2;22.4
1.410;4.988;212.6;22.4
1.412;4.965;213.0;22.4
1.412;4.965;213.0;22.4
1.414;4.940;213.4;22.4
1.424;4.818;235.0;22.7
1.434;4.690;246.6;22.6
1.444;4.676;258.2;22.6
1.454;4.712;269.8;22.6
1.464;4.552;281.4;22.6
1.474;4.422;293.0;22.6
1.484;4.516;304.6;22.6
1.494;4.439;316.2;22.6
1.504;4.418;327.8;22.6
1.514;4.156;339.4;22.6
1.524;4.075;351.0;22.6
1.534;4.206;362.6;22.6
1.544;3.910;374.2;22.6
1.554;4.038;385.8;22.6
1.564;3.738;397.4;22.6
1.574;3.847;409.0;22.6
1.584;3.687;420.6;22.6
1.594;3.615;432.2;22.6
1.604;3.817;443.8;22.6
1.614;3.708;455.4;22.6
1.624;3.572;467.0;22.6
1.634;3.677;478.6;22.6
1.644;3.637;490.2;22.6
1.654;3.422;501.8;22.6
1.654;3.669;502.0;22.6
1.664;3.466;513.6;22.6
1.664;3.585;513.7;22.6
1.674;3.765;525.3;22.5
1.684;3.393;536.9;22.6
1.684;3.545;537.1;22.6
1.694;3.553;548.7;22.6
1.704;3.311;560.3;22.6
1.704;3.546;560.5;22.6
1.714;3.653;572.1;22.6
1.724;3.257;583.7;22.6
1.724;3.516;583.9;22.6
1.734;3.310;595.5;22.6
1.734;3.501;597.8;22.6
1.744;3.346;609.4;22.5
1.744;3.689;615.6;22.5
1.754;3.297;627.2;22.6
1.754;3.279;637.3;22.6
