ml;pH;sec;°C
1.088;5.655;163.9;22.4
1.096;5.612;165.1;22.4
1.103;5.654;166.2;22.4
1.111;5.607;167.4;22.4
1.119;5.665;168.5;22.4
1.126;5.635;169.6;22.4
1.134;5.625;170.8;22.4
1.141;5.612;171.9;22.4
1.149;5.579;173.1;22.4
1.157;5.526;174.2;22.4
1.164;5.460;175.3;22.4
1.172;5.480;176.5;22.4
1.179;5.496;177.6;22.4
1.187;5.511;178.8;22.4
1.195;5.531;179.9;22.4
1.202;5.543;181.0;22.4
1.210;5.547;182.2;22.4
1.218;5.494;183.3;22.4
1.225;5.407;184.5;22.4
1.233;5.412;185.6;22.4
1.240;5.398;186.8;22.4
1.248;5.366;187.9;22.4
1.256;5.348;189.0;22.4
1.263;5.356;190.2;22.4
1.271;5.320;191.3;22.4
1.278;5.337;192.5;22.4
1.286;5.325;193.6;22.4
1.294;5.355;194.7;22.4
1.301;5.278;195.9;22.4
1.309;5.236;197.0;22.4
1.316;5.167;198.2;22.4
1.324;5.091;199.3;22.4
1.332;5.126;200.4;22.4
1.339;5.109;201.6;22.4
1.347;5.106;202.7;22.4
1.355;5.054;203.9;22.4
1.357;5.022;204.2;22.4
1.359;5.058;204.6;22.4
1.361;5.072;205.0;22.4
1.369;5.025;206.2;22.4
1.376;5.005;207.3;22.4
1.384;4.986;208.4;22.4
1.391;4.955;209.6;22.4
1.398;5.042;210.5;22.4
1.399;4.946;210.7;22.4
1.402;4.946;211.3;22.4
1.404;4.934;211.7;22.4
1.414;4.853;233.3;22.8
1.424;4.837;244.9;22.8
1.434;4.701;256.5;22.9
1.444;4.689;268.1;22.9
1.454;4.593;279.7;22.9
1.464;4.571;291.3;22.8
1.474;4.453;302.9;22.9
1.484;4.388;314.5;22.9
1.494;4.361;326.1;22.8
1.504;4.240;337.7;22.9
1.514;4.147;349.3;22.9
1.524;4.049;360.9;22.9
1.534;4.072;372.5;22.8
1.544;3.946;384.1;22.9
1.554;3.853;395.7;22.9
1.564;3.870;407.3;22.8
1.574;3.848;418.9;22.8
1.584;3.721;430.5;22.9
1.594;3.771;442.1;22.8
1.604;3.654;453.7;22.9
1.614;3.655;465.3;22.8
1.624;3.667;476.9;22.8
1.634;3.581;488.5;22.9
1.644;3.523;500.1;22.9
1.654;3.510;511.7;22.8
1.664;3.546;523.3;22.8
1.674;3.506;534.8;22.8
1.684;3.467;546.4;22.9
1.684;3.512;548.0;22.9
1.694;3.470;559.6;22.8
1.694;3.410;569.6;22.8
