ml;pH;sec;°C
0.000;8.292;0.0;21.9
0.000;8.291;0.4;21.9
0.000;8.294;0.8;21.9
0.007;8.287;1.9;21.9
0.015;8.256;3.0;21.9
0.022;8.174;4.2;21.9
0.030;8.204;5.3;21.9
0.038;8.128;6.5;21.9
0.045;8.200;7.6;21.9
0.053;8.217;8.7;21.9
0.060;8.184;9.9;21.9
0.068;8.072;11.0;21.9
0.076;8.056;12.2;21.9
0.083;8.095;13.3;21.9
0.091;8.094;14.5;21.9
0.098;8.062;15.6;21.9
0.106;7.989;16.7;21.9
0.114;7.903;17.9;21.9
0.121;7.880;19.0;21.9
0.129;7.859;20.2;21.9
0.137;7.861;21.3;21.9
0.144;7.877;22.4;21.9
0.152;7.822;23.6;21.9
0.159;7.770;24.7;21.9
0.167;7.665;25.9;21.9
0.175;7.565;27.0;21.9
0.182;7.537;28.1;21.9
0.190;7.514;29.3;21.9
0.197;7.569;30.4;21.9
0.205;7.515;31.6;21.9
0.213;7.444;32.7;21.9
0.220;7.334;33.9;21.9
0.228;7.284;35.0;21.9
0.235;7.256;36.1;21.9
0.243;7.262;37.3;21.9
0.251;7.273;38.4;21.9
0.258;7.268;39.6;21.9
0.266;7.285;40.7;21.9
0.274;7.189;41.8;21.9
0.281;7.109;43.0;21.9
0.289;7.050;44.1;21.9
0.296;7.056;45.3;21.9
0.304;7.088;46.4;21.9
0.312;7.098;47.5;21.9
0.319;7.084;48.7;21.9
0.327;7.033;49.8;21.9
0.334;6.995;51.0;21.9
0.342;6.943;52.1;21.9
0.350;6.826;53.2;21.9
0.357;6.906;54.4;21.9
0.365;6.905;55.5;21.9
0.372;6.950;56.7;21.9
0.380;6.917;57.8;21.9
0.388;6.850;59.0;21.9
0.395;6.821;60.1;21.9
0.403;6.790;61.2;21.9
0.411;6.795;62.4;21.9
0.418;6.826;63.5;21.9
0.426;6.942;64.7;21.9
0.433;6.837;65.8;21.9
0.441;6.798;66.9;21.9
0.449;6.730;68.1;21.9
0.456;6.691;69.2;21.9
0.464;6.692;70.4;21.9
0.471;6.716;71.5;21.9
0.479;6.728;72.6;21.9
0.487;6.727;73.8;21.9
0.494;6.728;74.9;21.9
0.502;6.696;76.1;21.9
0.509;6.612;77.2;21.9
0.517;6.579;78.3;21.9
0.525;6.591;79.5;21.9
0.532;6.603;80.6;21.9
0.540;6.644;81.8;21.9
0.548;6.632;82.9;21.9
0.555;6.545;84.1;21.9
0.563;6.514;85.2;21.9
0.570;6.507;86.3;21.9
0.578;6.514;87.5;21.9
0.586;6.553;88.6;21.9
0.593;6.554;89.8;21.9
0.601;6.527;90.9;21.9
0.608;6.467;92.0;21.9
0.616;6.425;93.2;21.9
0.624;6.408;94.3;21.9
0.631;6.437;95.5;21.9
0.639;6.461;96.6;21.9
0.646;6.471;97.7;21.9
0.654;6.435;98.9;21.9
0.662;6.397;100.0;21.9
0.669;6.342;101.2;21.9
0.677;6.325;102.3;21.9
0.685;6.321;103.4;21.9
0.692;6.329;104.6;21.9
0.700;6.368;105.7;21.9
0.707;6.380;106.9;21.9
0.715;6.351;108.0;21.9
0.723;6.305;109.1;21.9
0.730;6.244;110.3;21.9
0.738;6.204;111.4;21.9
0.745;6.229;112.6;21.9
0.753;6.238;113.7;21.9
0.761;6.252;114.9;21.9
0.768;6.280;116.0;21.9
0.776;6.258;117.1;21.9
0.784;6.185;118.3;21.9
0.791;6.142;119.4;21.9
0.799;6.165;120.6;21.9
0.806;6.191;121.7;21.9
0.814;6.207;122.8;21.9
0.822;6.232;124.0;21.9
0.829;6.199;125.1;21.9
0.837;6.147;126.3;21.9
0.844;6.105;127.4;21.9
0.852;6.063;128.5;21.9
0.860;6.069;129.7;21.9
0.867;6.086;130.8;21.9
0.875;6.133;132.0;21.9
0.883;6.087;133.1;21.9
0.890;6.035;134.3;21.9
0.898;5.942;135.4;21.9
0.905;6.052;136.5;21.9
0.913;6.080;137.7;21.9
0.921;6.031;138.8;21.9
0.928;6.002;140.0;21.9
0.936;5.956;141.1;21.9
0.943;5.954;142.2;21.9
0.951;5.963;143.4;21.9
0.959;6.005;144.5;21.9
0.966;6.004;145.7;21.9
0.974;5.907;146.8;21.9
0.982;5.889;148.0;21.9
0.989;5.866;149.1;21.9
0.997;5.908;150.2;21.9
1.004;5.930;151.4;21.9
1.012;5.932;152.5;21.9
1.020;5.899;153.7;21.9
1.027;5.855;154.8;21.9
1.035;5.804;155.9;21.9
1.042;5.813;157.1;21.9
1.050;5.842;158.2;21.9
1.058;5.811;159.4;21.9
1.065;5.847;160.5;21.9
1.073;5.840;161.6;21.9
1.080;5.790;162.8;21.9
1.088;5.743;163.9;21.9
1.096;5.705;165.1;21.9
1.103;5.711;166.2;21.9
1.111;5.750;167.4;21.9
1.119;5.770;168.5;21.9
1.126;5.765;169.6;21.9
1.134;5.736;170.8;21.9
1.141;5.698;171.9;21.9
1.149;5.602;173.1;21.9
1.157;5.612;174.2;21.9
1.164;5.647;175.3;21.9
1.172;5.680;176.5;21.9
1.179;5.663;177.6;21.9
1.187;5.614;178.8;21.9
1.195;5.565;179.9;21.9
1.202;5.533;181.0;21.9
1.210;5.512;182.2;21.9
1.218;5.539;183.3;21.9
1.225;5.556;184.5;21.9
1.233;5.518;185.6;21.9
1.240;5.484;186.8;21.9
1.248;5.432;187.9;21.9
1.256;5.445;189.0;21.9
1.263;5.471;190.2;21.9
1.271;5.516;191.3;21.9
1.278;5.402;192.5;21.9
1.286;5.354;193.6;21.9
1.294;5.275;194.7;21.9
1.301;5.329;195.9;21.9
1.309;5.367;197.0;21.9
1.317;5.364;198.2;21.9
1.324;5.334;199.3;21.9
1.332;5.256;200.4;21.9
1.339;5.205;201.6;21.9
1.347;5.187;202.7;21.9
1.355;5.177;203.9;21.9
1.362;5.188;205.0;21.9
1.370;5.220;206.2;21.9
1.377;5.107;207.3;21.9
1.385;5.045;208.4;21.9
1.393;5.020;209.6;21.9
1.400;5.025;210.7;21.9
1.408;5.021;211.9;21.9
1.413;5.017;212.6;21.9
1.415;5.011;213.0;21.9
1.415;5.011;213.0;21.9
1.417;4.992;213.4;21.9
1.419;4.972;213.8;21.9
1.421;4.953;214.1;21.9
1.421;4.953;214.1;21.9
1.423;4.935;214.5;21.9
1.433;4.798;236.2;22.2
1.443;4.750;247.8;22.2
1.453;4.610;259.4;22.2
1.463;4.633;271.0;22.2
1.473;4.534;282.6;22.2
1.483;4.448;294.2;22.2
1.493;4.431;305.8;22.2
1.503;4.251;317.4;22.2
1.513;4.248;329.0;22.2
1.523;4.173;340.6;22.2
1.533;4.034;352.1;22.3
1.543;4.062;363.7;22.2
1.553;3.893;375.3;22.3
1.563;3.941;386.9;22.2
1.573;3.849;398.5;22.3
1.583;3.759;410.1;22.2
1.593;3.788;421.7;22.3
1.603;3.667;433.3;22.3
1.613;3.698;444.9;22.2
1.623;3.621;456.5;22.3
1.633;3.594;468.1;22.3
1.643;3.537;479.7;22.3
1.653;3.602;491.3;22.3
1.663;3.572;502.9;22.3
1.673;3.468;514.5;22.3
1.673;3.531;514.7;22.3
1.683;3.445;526.3;22.3
1.683;3.515;526.5;22.3
1.693;3.464;538.1;22.3
1.693;3.496;539.2;22.3
1.703;3.379;550.8;22.3
1.703;3.498;555.4;22.3
1.713;3.424;567.0;22.3
1.713;3.374;577.1;22.3
