ml;pH;sec;°C
1.111;5.755;167.4;22.3
1.119;5.714;168.5;22.3
1.126;5.722;169.6;22.3
1.134;5.650;170.8;22.3
1.141;5.613;171.9;22.3
1.149;5.600;173.1;22.3
1.157;5.588;174.2;22.3
1.164;5.609;175.3;22.3
1.172;5.639;176.5;22.3
1.179;5.656;177.6;22.3
1.187;5.624;178.8;22.3
1.195;5.571;179.9;22.3
1.202;5.418;181.0;22.3
1.210;5.401;182.2;22.3
1.218;5.467;183.3;22.3
1.225;5.491;184.5;22.3
1.233;5.526;185.6;22.3
1.240;5.509;186.8;22.3
1.248;5.479;187.9;22.3
1.256;5.437;189.0;22.3
1.263;5.390;190.2;22.3
1.271;5.361;191.3;22.3
1.278;5.356;192.5;22.3
1.286;5.370;193.6;22.3
1.294;5.384;194.7;22.3
1.301;5.355;195.9;22.3
1.309;5.308;197.0;22.3
1.316;5.262;198.2;22.3
1.324;5.210;199.3;22.3
1.332;5.184;200.4;22.3
1.339;5.196;201.6;22.3
1.347;5.228;202.7;22.3
1.355;5.204;203.9;22.3
1.362;5.200;205.0;22.3
1.370;5.177;206.2;22.3
1.377;5.125;207.3;22.3
1.385;5.072;208.4;22.3
1.393;5.026;209.6;22.3
1.400;5.013;210.7;22.3
1.408;5.006;211.9;22.3
1.416;5.022;213.0;22.3
1.423;5.012;214.1;22.3
1.423;5.012;214.1;22.3
1.425;5.000;214.5;22.3
1.427;4.978;214.9;22.3
1.429;4.965;215.3;22.3
1.429;4.965;215.3;22.3
1.431;4.949;215.7;22.3
1.433;4.940;216.0;22.3
1.443;4.811;237.7;22.4
1.453;4.780;249.3;22.4
1.463;4.641;260.9;22.4
1.473;4.650;272.5;22.4
1.483;4.521;284.1;22.4
1.493;4.494;295.7;22.4
1.503;4.368;307.3;22.4
1.513;4.350;318.9;22.4
1.523;4.218;330.5;22.4
1.533;4.166;342.1;22.4
1.543;4.134;353.7;22.4
1.553;3.987;365.3;22.4
1.563;3.980;376.9;22.4
1.573;3.884;388.5;22.4
1.583;3.876;400.1;22.4
1.593;3.789;411.7;22.4
1.603;3.745;423.3;22.4
1.613;3.769;434.9;22.4
1.623;3.733;446.5;22.3
1.633;3.609;458.1;22.4
1.643;3.672;469.7;22.4
1.653;3.578;481.3;22.4
1.663;3.519;492.9;22.4
1.673;3.580;504.5;22.4
1.683;3.494;516.1;22.4
1.683;3.533;516.2;22.4
1.693;3.477;527.8;22.4
1.693;3.502;528.0;22.4
1.703;3.462;539.6;22.4
1.703;3.501;540.2;22.4
1.713;3.436;551.8;22.4
1.713;3.499;553.9;22.4
1.723;3.376;565.5;22.4
1.723;3.379;575.6;22.4
